y,x
-1.4634192085849111,3.745401188473625
7.75697313678838,9.50714306409916
7.220471994993453,7.319939418114051
-2.6236041724846837,5.986584841970366
10.976335480771144,1.5601864044243652
4.6286357159153315,1.5599452033620265
-2.091611758164731,0.5808361216819946
12.255100005437054,8.661761457749352
-4.979657811898204,6.011150117432088
12.058601787770462,7.080725777960454
5.776031260781818,0.20584494295802447
-5.512196059213851,9.699098521619943
15.407010001256547,8.324426408004218
4.751855462150829,2.1233911067827616
6.506365997937392,1.8182496720710062
11.719396350292943,1.8340450985343382
1.4299880727867162,3.0424224295953772
-2.642218198179817,5.247564316322379
-3.2149215018204984,4.319450186421157
-1.9496207128542307,2.9122914019804194
3.1325045149941917,6.118528947223795
3.917823566768475,1.3949386065204183
4.514843706827682,2.9214464853521815
8.611119075574171,3.663618432936917
3.4665133545203153,4.56069984217036
20.128930280146022,7.851759613930136
1.2766005380944414,1.9967378215835974
25.691257452722038,5.142344384136116
9.360790270653784,5.924145688620425
-0.8302746537048655,0.46450412719997725
-5.89619517984802,6.075448519014383
4.7817214749177825,1.7052412368729153
1.3794003213945443,0.6505159298527952
13.763705518393477,9.488855372533333
10.886343068387585,9.656320330745594
3.617958307798552,8.08397348116461
-2.2059901084165974,3.0461376917337066
-3.7311086403561626,0.9767211400638387
-0.34204854702207754,6.842330265121569
9.659114513759864,4.4015249373960135
3.2696721631745467,1.2203823484477883
-6.42029639828605,4.951769101112702
2.682262700153066,0.34388521115218396
9.387682892052542,9.093204020787821
-2.162478474575021,2.587799816000169
5.46720525443442,6.62522284353982
3.2912024062521144,3.1171107608941098
-5.812929840536289,5.200680211778108
6.669553196289735,5.4671027934327965
5.27355212857069,1.8485445552552704
18.65900597745994,9.695846277645586
15.655170224763559,7.7513282336111455
-12.257700409389631,9.394989415641891
-6.520908024781955,8.948273504276488
8.418201491569427,5.978999788110851
11.043440862434148,9.218742350231167
4.266399149446645,0.884925020519195
21.696836515930524,1.959828624191452
4.10655169944516,0.45227288910538066
10.077027366065114,3.2533033076326436
9.736025357483294,3.8867728968948203
6.53576470271723,2.713490317738959
0.9276503083802479,8.287375091519294
8.054815584250704,3.567533266935893
-1.6468048417521484,2.8093450968738076
1.6324271262867553,5.426960831582485
0.28268721334880276,1.4092422497476265
5.30900523459652,8.021969807540398
10.893220491503897,0.7455064367977082
-19.068931025350143,9.868869366005173
11.675123302945975,7.722447692966574
-5.446719903610719,1.987156815341724
0.5747101236300123,0.05522117123602399
16.593208169464127,8.154614284548341
4.767780124432169,7.068573438476172
-6.9030495139570185,7.2900716804098735
-3.3490254859888537,7.712703466859457
4.764132988397697,0.7404465173409036
-1.7338167769476902,3.5846572854427263
3.2477914793313083,1.1586905952512971
5.119357908782579,8.631034258755935
-2.146319423363692,6.232981268275579
16.51879498805654,3.308980248526492
4.495340590546723,0.6355835028602363
-9.440316228866276,3.109823217156622
4.1412312452179565,3.2518332202674705
-2.6249757936461853,7.29606178338064
11.904724832770036,6.3755747135521315
-4.74726896650404,8.872127425763265
2.53063284987875,4.722149251619493
4.477680303137302,1.195942459383017
12.911953736710059,7.13244787222995
-8.450209679282796,7.607850486168974
0.8028487228222376,5.612771975694963
-0.7736068654032247,7.70967179954561
-1.7047118888382218,4.937955963643907
18.093170110655038,5.227328293819941
6.229031119166862,4.275410183585496
-2.026900173221234,0.2541912674409519
6.0675544746501675,1.0789142699330445
9.12773255981974,0.3142918568673425
13.577343426273998,6.364104112637804
-6.39127231728685,3.143559810763267
-0.3896627163355313,5.085706911647028
20.02149371378772,9.07566473926093
-1.1392966952567072,2.4929222914887497
6.383966195772082,4.103829230356297
12.443311986144678,7.555511385430487
-2.2151968326128806,2.2879816549162246
